School_Year,OPT_Code,Is_OPT_Num,OPT_Clean,Name,Affiliation,Site_Type,Street_Address,City,State,Zip,Longitude,Latitude,Door_To_Door_Service,Stop_To_School_Service,Common_Carrier_Svc_Metrocards,Site_Reimbursement,Mid_Day_Service,D2D_Late_Day_Programs,S2S_Late_Day_Programs
2015-2016,2655,TRUE,02655,CHILD SCH M.S. PATTERSON BLDG,Nonsectarian,School,537 MAIN STREET,Manhattan,NY,10044,-73.950051,40.761661,Yes,No,Yes,No,No,No,No
2015-2016,2656,TRUE,02656,CLARKE NYC AUDITORY SCHOOL,Nonsectarian,School,80 EAST END AVENUE,Manhattan,NY,10028,-73.94619,40.773166,No,No,No,No,No,No,No
2015-2016,2657,TRUE,02657,P2G @ MANHATTAN LRNG CTR,Public,School,317 WEST 52 STREET,Manhattan,NY,10019,-73.985876,40.763928,No,No,Yes,No,No,No,No
2015-2016,2658,TRUE,02658,NOTRE DAME SCHOOL,Parochial,School,327 WEST 13TH STREET,Manhattan,NY,10014,-74.004239,40.739674,No,No,Yes,No,No,No,No
2015-2016,2661,TRUE,02661,P751M @ FASHION INDUSTRIES HS,Public,School,225 WEST 24TH STREET,Manhattan,NY,10011,-73.996018,40.745218,Yes,No,Yes,No,No,No,No
2015-2016,2662,TRUE,02662,P751M @ BELLEVUE,Public,School,462 FIRST AV,Manhattan,NY,10016,-73.976536,40.739461,Yes,No,Yes,No,No,No,No
2015-2016,2663,TRUE,02663,P751M @ ARMORY,Public,School,68 LEXINGTON AVENUE,Manhattan,NY,10016,-73.983702,40.741117,No,No,Yes,No,No,No,No
2015-2016,2664,TRUE,02664,P751M @ ICD,Public,School,340 EAST 24 STREET,Manhattan,NY,10010,-73.978772,40.737761,No,No,No,No,No,No,No
2015-2016,2665,TRUE,02665,SPECIAL EDUCATION INITIATIVES,Public,Office,52 CHAMBERS STREET ROOM 220,Manhattan,NY,10007,-74.005623,40.713747,Yes,No,Yes,No,No,No,No
2015-2016,2666,TRUE,02666,RABBI ARTHUR SCHNEIER PK EA DA,Yeshiva,School,164 EAST 68TH STREET,Manhattan,NY,10065,-73.963408,40.767482,No,Yes,Yes,No,Yes,No,Yes
2015-2016,2667,TRUE,02667,CHILD SCHOOL- HS EASTWOOD BLDG,Nonsectarian,School,566 MAIN STREET,Manhattan,NY,10044,-73.949274,40.762602,Yes,No,No,No,No,No,No
2015-2016,2668,TRUE,02668,P226M @ MILLENNIUM HS,Public,School,75 BROAD STREET,Manhattan,NY,10004,-74.011452,40.704485,Yes,No,Yes,No,No,No,No
2015-2016,2669,TRUE,02669,P169M @ METROPOLITAN HOSPITAL,Public,School,1900 2ND AVENUE-8 FLOOR SOUTH,Manhattan,NY,10029,-73.945999,40.785577,No,No,No,No,No,No,No
2015-2016,2677,TRUE,02677,P138M @ SCHOOL OF THE FUTURE,Public,School,127 EAST 22 STREET,Manhattan,NY,10010,-73.985439,40.739024,Yes,No,Yes,No,No,No,No
2015-2016,2685,TRUE,02685,P751M @ NYU FED CAP-SCH CAR,Public,School,119 WEST 19 STREET,Manhattan,NY,10011,-73.995306,40.74084,Yes,No,Yes,No,No,No,No
2015-2016,2686,TRUE,02686,OFFICE OF HOME SCHOOLING,Public,Office,52 CHAMBERS STREET,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2687,TRUE,02687,ACAD OF INFO-TECHNOLOGY TWEED,Public,Office,52 CHAMBERS STREET  ROOM 209,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2688,TRUE,02688,P401M@ INTL.CTR FOR THE DIS.,Public,School,340 EAST 24TH STREET,Manhattan,NY,10010,-73.978772,40.737761,No,No,No,No,No,No,No
2015-2016,2691,TRUE,02691,P138M @ JHS 47,Public,School,223 EAST 23RD STREET,Manhattan,NY,10010,-73.982421,40.738622,Yes,No,No,No,Yes,No,No
2015-2016,2692,TRUE,02692,BRITISH INTERNATIONAL SCH.N.Y.,Nonsectarian,School,20 WATERSIDE PLAZA,Manhattan,NY,10010,-73.974,40.737201,No,Yes,Yes,No,Yes,No,No
2015-2016,2696,TRUE,02696,ALTERNATE LEARNING CENTERS,Public,Office,52 CHAMBERS STREET   ROOM 218,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2697,TRUE,02697,LINDAMOOD BELL LRNG (IMPARTIAL,Nonsectarian,School,110 E. 55th STREET,Manhattan,NY,10021,-73.971043,40.759938,No,No,Yes,No,No,No,No
2015-2016,2698,TRUE,02698,P094M @ PS 276,Public,School,55 BATTERY PLACE,Manhattan,NY,10001,-74.017723,40.706408,Yes,No,Yes,No,Yes,No,No
2015-2016,2811,TRUE,02811,P094M @ PS 397,Public,School,12 SPRUCE STREET,Manhattan,NY,10038,-74.005557,40.71127,Yes,No,Yes,No,Yes,No,No
2015-2016,2699,TRUE,02699,LEARNING SPRING ELEM SCHOOL,Nonsectarian,School,247 EAST 20TH STREET,Manhattan,NY,10003,-73.98312,40.736476,Yes,No,Yes,No,Yes,No,No
2015-2016,2701,TRUE,02701,CITY AS SCHOOL,Public,School,16 CLARKSON STREET,Manhattan,NY,10014,-74.006146,40.729333,No,No,Yes,No,No,No,No
2015-2016,2706,TRUE,02706,LA SCUOLA NEW YORK 'G.MARCONI',Nonsectarian,School,12 EAST 96 STREET,Manhattan,NY,10128,-73.955268,40.7876,No,Yes,Yes,No,Yes,No,No
2015-2016,2707,TRUE,02707,EAST MANHATTAN SCHOOL,Nonsectarian,School,31-35 WEST 15TH STREET,Manhattan,NY,10011,-73.994224,40.737252,No,No,No,No,No,No,No
2015-2016,2710,TRUE,02710,LYCEUM KENNEDY FRENCH SCHOOL,Nonsectarian,School,225 EAST 43 ST,Manhattan,NY,10017,-73.973187,40.751213,No,No,Yes,No,Yes,No,No
2015-2016,2711,TRUE,02711,CONVENT SACRED HEART SCH,Parochial,School,1 EAST 91ST STREET,Manhattan,NY,10128,-73.957802,40.784691,No,Yes,Yes,No,No,No,No
2015-2016,2714,TRUE,02714,MANHATTAN H.S FOR GIRLS,Yeshiva,School,154 EAST 70 STREET,Manhattan,NY,10021,-73.962719,40.76883,No,No,Yes,No,Yes,No,No
2015-2016,2715,TRUE,02715,NYCTA-FARE MEDIA PROGRAMS,Nonsectarian,Office,2 BROADWAY    D11.45,Manhattan,NY,10004,-74.013088,40.704129,No,No,No,No,No,No,No
2015-2016,2716,TRUE,02716,OFF OF SCHOOL SAFETY-PBIS-SEL,Public,Office,400 1ST AVENUE  3RD FLOOR,Manhattan,NY,10010,-73.978214,40.73707,No,No,No,No,No,No,No
2015-2016,2717,TRUE,02717,SACRED HEART JESUS SCH,Parochial,School,456 WEST 52ND STREET,Manhattan,NY,10019,-73.98965,40.765321,No,No,Yes,No,No,No,No
2015-2016,2721,TRUE,02721,P721M @ MANHATTAN OTC,Public,School,250 WEST HOUSTON STREET,Manhattan,NY,10014,-74.005975,40.728752,Yes,No,Yes,No,Yes,Yes,No
2015-2016,2725,TRUE,02725,ST STEPHEN OF HUNGARY SCHOOL,Parochial,School,408 EAST 82ND STREET,Manhattan,NY,10028,-73.950866,40.774028,No,Yes,Yes,No,Yes,No,No
2015-2016,2727,TRUE,02727,TRANSFIGURATION LOWER SCHOOL,Parochial,School,29 MOTT STREET,Manhattan,NY,10013,-73.998938,40.714714,No,No,Yes,No,Yes,No,No
2015-2016,2728,TRUE,02728,GUARDIAN ANGEL SCHOOL,Parochial,School,193 10TH AVENUE,Manhattan,NY,10011,-74.004978,40.746754,Yes,No,Yes,No,No,No,No
2015-2016,2730,TRUE,02730,MONTESSORI SCH. OF NEW YORK,Nonsectarian,School,347 EAST 55TH STREET,Manhattan,NY,10022,-73.965073,40.757613,No,No,Yes,No,Yes,No,No
2015-2016,2732,TRUE,02732,XAVIER HIGH SCHOOL,Parochial,School,30 WEST 16TH STREET,Manhattan,NY,10011,-73.993834,40.73773,Yes,No,Yes,No,No,No,No
2015-2016,2733,TRUE,02733,NYC-DOE CENTRAL-(MYLC),Public,Office,52 CHAMBERS STREET,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2734,TRUE,02734,THE LANG SCHOOL,Nonsectarian,School,11 BROADWAY  3RD FLOOR,Manhattan,NY,10004,-74.013764,40.705454,Yes,No,Yes,No,No,No,No
2015-2016,2735,TRUE,02735,ACADEMY OF ST JOSEPH,Parochial,School,111 WASHINGTON PLACE,Manhattan,NY,10014,-74.00098,40.732646,No,No,Yes,No,No,No,No
2015-2016,2737,TRUE,02737,MESIVTHA TIFERETH JRSLM AMER,Yeshiva,School,145 EAST BROADWAY,Manhattan,NY,10002,-73.991165,40.713883,Yes,Yes,Yes,No,Yes,No,Yes
2015-2016,2740,TRUE,02740,BOROUGH OF MANHATTAN COMM COLL,Public,Office,199 CHAMBERS STREET,Manhattan,NY,10007,-74.012063,40.716903,No,No,No,No,No,No,No
2015-2016,2744,TRUE,02744,CITY KNOLL MIDDLE SCHOOL,Public,School,425 WEST 33RD STREET,Manhattan,NY,10001,-73.99764,40.753091,Yes,No,Yes,No,No,No,No
2015-2016,2748,TRUE,02748,GRACE CHURCH SCHOOL,Christian,School,86 4TH AVENUE,Manhattan,NY,10003,-73.990406,40.731678,No,Yes,Yes,No,No,No,No
2015-2016,2750,TRUE,02750,THE FAMILY SCHOOL,Nonsectarian,School,323 EAST 47TH STREET,Manhattan,NY,10017,-73.969175,40.752785,No,No,Yes,No,No,No,No
2015-2016,2751,TRUE,02751,RAMAZ LOWER SCHOOL,Yeshiva,School,125 EAST 85TH STREET,Manhattan,NY,10028,-73.956677,40.779161,No,Yes,Yes,No,No,No,No
2015-2016,2753,TRUE,02753,PHILOSOPHY DAY SCHOOL,Nonsectarian,School,12 EAST 79 ST,Manhattan,NY,10021,-73.96314,40.776658,No,No,Yes,No,No,No,No
2015-2016,2756,TRUE,02756,MARYMOUNT SCHOOL OF NY,Parochial,School,1026 5TH AVENUE,Manhattan,NY,10028,-73.961426,40.779975,No,Yes,Yes,No,No,No,No
2015-2016,2760,TRUE,02760,EPIPHANY LOWER SCHOOL,Parochial,School,234 EAST 22ND STREET,Manhattan,NY,10010,-73.982812,40.737723,No,Yes,Yes,No,Yes,No,No
2015-2016,2761,TRUE,02761,P094M @ PS 126 CHINATOWN YMCA,Public,School,80 CATHERINE STREET,Manhattan,NY,10038,-73.996841,40.711174,No,No,No,No,No,No,No
2015-2016,2764,TRUE,02764,RAMAZ UPPER SCHOOL,Yeshiva,School,60 EAST 78TH STREET,Manhattan,NY,10021,-73.962032,40.775291,Yes,No,Yes,No,No,No,No
2015-2016,2765,TRUE,02765,OUR LADY OF POMPEI SCH,Parochial,School,240 BLEECKER STREET,Manhattan,NY,10014,-74.002746,40.730584,No,Yes,Yes,No,No,No,No
2015-2016,2770,TRUE,02770,CATHEDRAL ELEMENTARY SCH,Nonsectarian,School,319 EAST 74TH STREET,Manhattan,NY,10021,-73.956711,40.769925,No,No,Yes,No,No,No,No
2015-2016,2771,TRUE,02771,ST BERNARD'S SCH INC,Nonsectarian,School,4 EAST 98TH STREET,Manhattan,NY,10029,-73.954583,40.78901,No,No,Yes,No,No,No,No
2015-2016,2773,TRUE,02773,CORLEARS SCHOOL,Nonsectarian,School,324 WEST 15TH STREET,Manhattan,NY,10011,-74.002982,40.740752,No,No,Yes,No,No,No,No
2015-2016,2775,TRUE,02775,ST DAVID'S SCHOOL,Parochial,School,12 EAST 89TH STREET,Manhattan,NY,10128,-73.958451,40.783136,No,Yes,Yes,No,No,No,No
2015-2016,2776,TRUE,02776,ST IGNATIUS LOYOLA SCH,Parochial,School,48 EAST 84 STREET,Manhattan,NY,10028,-73.959362,40.779271,No,Yes,Yes,No,Yes,No,No
2015-2016,2777,TRUE,02777,THE BLUE SCHOOL,Nonsectarian,School,241 WATER STREET,Manhattan,NY,10038,-74.002347,40.707949,No,No,Yes,No,No,No,No
2015-2016,2778,TRUE,02778,ST JOSEPH OF YORKVILLE,Parochial,School,420 EAST 87TH STREET,Manhattan,NY,10128,-73.948282,40.777204,No,No,Yes,No,No,No,No
2015-2016,2779,TRUE,02779,ST JEAN BAPTISTE HS,Parochial,School,173 EAST 75TH STREET,Manhattan,NY,10021,-73.959849,40.772075,No,No,Yes,No,No,No,No
2015-2016,2780,TRUE,02780,ST LUKES SCHOOL,Christian,School,487 HUDSON STREET,Manhattan,NY,10014,-74.006599,40.732529,No,Yes,Yes,No,No,No,No
2015-2016,2783,TRUE,02783,ST VINCENT FERRER HS,Parochial,School,151 EAST 65TH STREET,Manhattan,NY,10021,-73.964911,40.765856,No,No,Yes,No,No,No,No
2015-2016,2785,TRUE,02785,EPIPHANY UPPER SCHOOL,Parochial,School,141 EAST 28 STREET,Manhattan,NY,10016,-73.982002,40.742552,No,Yes,Yes,No,Yes,No,No
2015-2016,2787,TRUE,02787,OFFICE OF ASSESSMENT,Public,Office,52 CHAMBERS STREET  ROOM 309,Manhattan,NY,10007,-74.005623,40.713747,No,No,Yes,No,No,No,No
2015-2016,2789,TRUE,02789,MANHATTAN COUNTRY SCHOOL,Nonsectarian,School,7 EAST 96TH STREET,Manhattan,NY,10128,-73.955337,40.787824,No,Yes,Yes,No,Yes,No,No
2015-2016,2790,TRUE,02790,OFF OF EARLY CHILDHOOD EDUC,Public,Office,52 CHAMBERS STREET  ROOM 413,Manhattan,NY,10007,-74.005623,40.713747,No,No,Yes,No,No,No,No
2015-2016,2791,TRUE,02791,CATHEDRAL HS,Parochial,School,350 EAST 56TH STREET,Manhattan,NY,10022,-73.964651,40.758061,No,Yes,Yes,No,No,No,No
2015-2016,2793,TRUE,02793,DOMINICAN ACADEMY,Parochial,School,44 EAST 68TH STREET,Manhattan,NY,10021,-73.966923,40.768964,Yes,No,Yes,No,No,No,No
2015-2016,2795,TRUE,02795,ALC @ BOWLING GREEN,Public,School,50 BROADWAY 12TH FLOOR,Manhattan,NY,10004,-74.012675,40.706407,No,No,No,No,No,No,No
2015-2016,2798,TRUE,02798,Off. of Senior Dep Chancellor,Public,Office,52 CHAMBERS ST  ROOM 320,Manhattan,NY,10007,-74.005623,40.713747,No,No,Yes,No,No,No,No
2015-2016,2799,TRUE,02799,P094M @ PS 281,Public,School,425 EAST 35TH STREET,Manhattan,NY,10016,-73.972541,40.744347,Yes,No,Yes,No,Yes,No,No
2015-2016,2801,TRUE,02801,OFFICE OF POLICY RESEARCH,Public,Office,52 CHAMBERS STREET   ROOM 309,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2806,TRUE,02806,P035M @RIVERVIEW SCH@BELLEVUE,Public,School,462 FIRST AV,Manhattan,NY,10016,-73.976536,40.739461,Yes,Yes,No,No,No,No,No
2015-2016,2808,TRUE,02808,FRIENDS SEMINARY SCH,Christian,School,222 EAST 16TH STREET,Manhattan,NY,10003,-73.985836,40.734362,No,Yes,Yes,No,No,No,No
2015-2016,2809,TRUE,02809,HEWITT SCHOOL,Nonsectarian,School,45 EAST 75TH STREET,Manhattan,NY,10021,-73.963477,40.773605,No,Yes,Yes,No,Yes,No,No
2015-2016,2814,TRUE,02814,P226M @ MANHATTAN SCHOOL,Public,School,12 WEST 12TH STREET,Manhattan,NY,10011,-73.995347,40.734897,Yes,No,No,No,Yes,No,No
2015-2016,2816,TRUE,02816,HUNTER COLLEGE HS,Nonsectarian,School,71 EAST 94TH STREET,Manhattan,NY,10128,-73.95428,40.785671,No,No,Yes,No,Yes,No,No
2015-2016,2818,TRUE,02818,ISLAMIC CULTURAL CTR SCHOOL,Other Religion,School,222 EAST 97TH STREET,Manhattan,NY,10029,-73.947803,40.785354,No,Yes,Yes,No,Yes,No,No
2015-2016,2821,TRUE,02821,P094M @ PS 340,Public,School,590 AVENUE OF THE AMERICAS,Manhattan,NY,10011,-73.995443,40.739102,Yes,No,No,No,No,No,No
2015-2016,2822,TRUE,02822,TRANSFIGURATION UPPER SCHOOL,Parochial,School,37 ST.JAMES PLACE,Manhattan,NY,10038,-73.999141,40.712203,No,No,Yes,No,No,No,No
2015-2016,2824,TRUE,02824,THE DALTON SCHOOL,Nonsectarian,School,108 EAST 89 STREET,Manhattan,NY,10128,-73.955284,40.7818,No,No,Yes,No,No,No,No
2015-2016,2825,TRUE,02825,ELISABETH IRWIN HS,Nonsectarian,School,40 CHARLTON STREET,Manhattan,NY,10014,-74.004802,40.727,No,No,Yes,No,No,No,No
2015-2016,2826,TRUE,02826,THE DALTON SCHOOL-ANNEX,Nonsectarian,School,53-61 EAST 91 STREET,Manhattan,NY,10128,-73.955894,40.78389,No,Yes,Yes,No,No,No,No
2015-2016,2830,TRUE,02830,THE BEEKMAN SCHOOL,Nonsectarian,School,220 EAST 50TH STREET,Manhattan,NY,10022,-73.970165,40.755477,No,No,Yes,No,No,No,No
2015-2016,2833,TRUE,02833,Q345 @ DIV OF EQUITY & ACCESS,Public,Office,52 CHAMBERS STREET ROOM 319,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2835,TRUE,02835,HUNTER COLLEGE ELEM SCH,Nonsectarian,School,71 EAST 94 STREET,Manhattan,NY,10128,-73.95428,40.785671,No,Yes,Yes,No,Yes,No,No
2015-2016,2837,TRUE,02837,NIGHTINGALE BAMFORD SCH,Nonsectarian,School,20 EAST 92ND STREET,Manhattan,NY,10128,-73.956888,40.784933,No,Yes,Yes,No,Yes,No,No
2015-2016,2840,TRUE,02840,RUDOLF STEINER SCHOOL,Nonsectarian,School,15 EAST 79TH STREET,Manhattan,NY,10021,-73.96295,40.776773,No,No,Yes,No,No,No,No
2015-2016,2841,TRUE,02841,THE SPENCE SCHOOL,Nonsectarian,School,22 EAST 91ST STREET,Manhattan,NY,10128,-73.95725,40.784267,No,Yes,Yes,No,Yes,No,No
2015-2016,2843,TRUE,02843,TOWN SCHOOL INC,Nonsectarian,School,540 EAST 76TH STREET,Manhattan,NY,10021,-73.950908,40.768946,No,Yes,Yes,No,Yes,No,No
2015-2016,2844,TRUE,02844,UN INTERNATIONAL SCH,Nonsectarian,School,24-50 FRANKLIN D. ROOSEVELT DRIVE,Manhattan,NY,10010,-73.974437,40.736533,Yes,Yes,Yes,No,Yes,No,No
2015-2016,2846,TRUE,02846,VILLAGE COMMUNITY SCH,Nonsectarian,School,272 WEST 10TH STREET,Manhattan,NY,10014,-74.007867,40.733422,No,No,Yes,No,Yes,No,No
2015-2016,2850,TRUE,02850,LITTLE RED SCHOOLHOUSE,Nonsectarian,School,196 BLEECKER ST,Manhattan,NY,10012,-74.001613,40.72927,No,Yes,Yes,No,Yes,No,No
2015-2016,2855,TRUE,02855,LOYOLA HS,Parochial,School,980 PARK AVENUE N.Y.,Manhattan,NY,10028,-73.958692,40.778503,No,No,Yes,No,No,No,No
2015-2016,2862,TRUE,02862,HOSPITALS SCHOOLS @ ICD HOSP,Public,Office,50 BROADWAY,Manhattan,NY,10004,-74.012675,40.706407,No,No,Yes,No,No,No,No
2015-2016,2866,TRUE,02866,THE ARK NURSY AND KNDG SCH,Nonsectarian,School,12 EAST 79TH STREET,Manhattan,NY,10021,-73.96314,40.776658,No,No,No,No,No,No,No
2015-2016,2870,TRUE,02870,THE ALLEN STEVENSON SCHOOL,Nonsectarian,School,132 EAST 78TH STREET,Manhattan,NY,10021,-73.959932,40.774406,No,Yes,Yes,No,Yes,No,No
2015-2016,2871,TRUE,02871,RAMAZ MIDDLE SCHOOL,Yeshiva,School,114 EAST 85TH STREET,Manhattan,NY,10028,-73.957056,40.779127,No,Yes,Yes,No,No,No,Yes
2015-2016,2872,TRUE,02872,Winston Preparatory School,Nonsectarian,School,126 WEST 17 STREET,Manhattan,NY,10011,-73.996437,40.739592,Yes,No,Yes,No,No,No,No
2015-2016,2875,TRUE,02875,BARUCH COLLEGE CAMPUS HS,Public,School,55 EAST 25TH STREET,Manhattan,NY,10010,-73.986485,40.742003,Yes,No,Yes,No,No,No,No
2015-2016,2876,TRUE,02876,BIRCH WATHEN LENOX LOWER SCH,Nonsectarian,School,210 EAST 77 STREET,Manhattan,NY,10075,-73.957817,40.772683,No,No,Yes,No,No,No,No
2015-2016,2877,TRUE,02877,NYC LAW DEPART GEN.LITIGATION,Nonsectarian,Office,100 CHURCH ST ROOM 2-195,Manhattan,NY,10007,-74.00958,40.713006,No,No,No,No,No,No,No
2015-2016,2878,TRUE,02878,BREARLEY SCHOOL,Nonsectarian,School,610 EAST 83RD STREET,Manhattan,NY,10028,-73.946014,40.772811,No,Yes,Yes,No,No,No,No
2015-2016,2880,TRUE,02880,THE BROWNING SCHOOL,Nonsectarian,School,52 EAST 62ND STREET,Manhattan,NY,10021,-73.96954,40.765159,No,Yes,Yes,No,No,No,No
2015-2016,2881,TRUE,02881,WINSTON PREP @ COOKE CTR,Nonsectarian,School,252 WEST 29TH STREET 4TH FLOOR,Manhattan,NY,10001,-73.994439,40.748403,No,No,No,No,No,No,No
2015-2016,2882,TRUE,02882,BUCKLEY SCHOOL,Nonsectarian,School,113 EAST 73RD STREET,Manhattan,NY,10021,-73.962604,40.77158,No,No,Yes,No,No,No,No
2015-2016,2884,TRUE,02884,THE CAEDMON SCHOOL,Nonsectarian,School,416 EAST 80TH STREET,Manhattan,NY,10021,-73.951371,40.77258,No,No,Yes,No,Yes,No,No
2015-2016,2885,TRUE,02885,HOME INSTR.SCHOOL- MANHATTAN,Public,School,250 WEST HOUSTON STREET,Manhattan,NY,10014,-74.005975,40.728752,No,No,No,No,No,No,No
2015-2016,2886,TRUE,02886,CHAPIN SCHOOL,Nonsectarian,School,100 EAST END AVENUE,Manhattan,NY,10028,-73.945725,40.773801,No,Yes,Yes,No,No,No,No
2015-2016,2888,TRUE,02888,MANHATTAN BOROUGH OFFICE STH,Public,Office,333 7TH AVENUE,Manhattan,NY,10001,-73.992951,40.747621,No,No,Yes,No,No,No,No
2015-2016,2890,TRUE,02890,CITY & COUNTRY SCHOOL,Nonsectarian,School,146 WEST 13TH STREET,Manhattan,NY,10011,-73.99873,40.737156,No,No,Yes,No,No,No,No
2015-2016,2894,TRUE,02894,TREVOR DAY SCHOOL,Nonsectarian,School,4 EAST 90TH STREET,Manhattan,NY,10128,-73.958307,40.783895,No,No,Yes,No,No,No,No
2015-2016,2897,TRUE,02897,MT SINAI SCH OF MEDICINE   S,Other Religion,School,ONE GUSTAVE L.LEVY PLACE,Manhattan,NY,10029,-73.953748,40.79051,No,No,No,No,No,No,No
2015-2016,2899,TRUE,02899,A.M.A.C. INC-ELEM,Nonsectarian,School,25 WEST 17TH STREET,Manhattan,NY,10011,-73.993202,40.738425,Yes,No,No,No,Yes,No,No
2015-2016,2900,TRUE,02900,THE SPEYER LEGACY SCHOOL,Nonsectarian,School,400 WEST 59TH STREET,Manhattan,NY,10019,-73.985244,40.769329,Yes,Yes,Yes,No,Yes,No,No
2015-2016,2908,TRUE,02908,CHILD SCHOOL ELEM-WESTVIEW,Nonsectarian,School,587 MAIN STREET,Manhattan,NY,10044,-73.949394,40.762802,Yes,No,Yes,No,Yes,No,No
2015-2016,2909,TRUE,02909,CHURCHILL SCHOOL,Nonsectarian,School,301 EAST 29TH STREET,Manhattan,NY,10016,-73.97774,40.741559,Yes,No,Yes,No,Yes,No,No
2015-2016,2911,TRUE,02911,LORGE SCHOOL,Nonsectarian,School,353 WEST 17TH STREET,Manhattan,NY,10011,-74.002551,40.742363,Yes,No,Yes,No,Yes,No,No
2015-2016,2912,TRUE,02912,DIVISION FOR FAMILY,Public,Office,49 CHAMBERS STREET  ROOM 503,Manhattan,NY,10007,-74.005371,40.71383,No,No,No,No,No,No,No
2015-2016,2913,TRUE,02913,THE COLLEGE BRIDGE,Public,Office,269 WEST 35TH STREET,Manhattan,NY,10018,-73.991871,40.752486,No,No,No,No,No,No,No
2015-2016,2914,TRUE,02914,UNITED CEREBRAL PALSY,Nonsectarian,School,122 EAST 23RD STREET,Manhattan,NY,10010,-73.985373,40.739677,No,No,No,No,No,No,No
2015-2016,2915,TRUE,02915,UNITED CEREBRAL PALSY(ANNEX),Nonsectarian,School,309 WEST 23RD STREET,Manhattan,NY,10025,-73.998999,40.745607,No,No,No,No,No,No,No
2015-2016,2916,TRUE,02916,ALL CITY MUSIC PROG DOE-PO'S,Public,Office,52 CHAMBERS STREET  ROOM 210,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2918,TRUE,02918,CHILDREN'S ACADEMY,Nonsectarian,School,350 EAST 82ND STREET 2ND FLOOR,Manhattan,NY,10028,-73.952499,40.774717,Yes,No,No,No,No,No,No
2015-2016,2921,TRUE,02921,AVENUES OF NEW YORK,Nonsectarian,School,259 10TH AVENUE,Manhattan,NY,10003,-74.003235,40.749151,No,Yes,Yes,No,Yes,No,No
2015-2016,2922,TRUE,02922,GRACE CHURCH HS,Nonsectarian,School,38 COOPER SQUARE,Manhattan,NY,10003,-73.99131,40.728327,No,No,Yes,No,No,No,No
2015-2016,2924,TRUE,02924,OFFICE OF CURRICULUM & P.D.,Public,Office,52 CHAMBERS STREET  ROOM 209,Manhattan,NY,10007,-74.005623,40.713747,No,No,Yes,No,No,No,No
2015-2016,2927,TRUE,02927,INTERNATIONAL HS AT UNION SQ,Public,School,40 IRVING PLACE,Manhattan,NY,10003,-73.987544,40.735491,No,No,Yes,No,No,No,No
2015-2016,2930,TRUE,02930,The Rebecca School,Nonsectarian,School,40 East 30 Street,Manhattan,NY,10016,-73.984412,40.744986,Yes,No,Yes,No,Yes,No,No
2015-2016,2934,TRUE,02934,P2G @ ALT EDUC COMPLEX/HUB,Public,School,269 WEST 35TH STREET,Manhattan,NY,10018,-73.991871,40.752486,No,No,Yes,No,Yes,No,No
2015-2016,2935,TRUE,02935,CFN # 411,Public,Office,333 7TH AVENUE 12TH FLOOR,Manhattan,NY,10002,-73.992951,40.747621,No,No,No,No,No,No,No
2015-2016,2936,TRUE,02936,CFN # 408,Public,Office,333 7TH AVENUE  SUITE 807,Manhattan,NY,10002,-73.992951,40.747621,No,No,No,No,No,No,No
2015-2016,2937,TRUE,02937,MANHATTAN FIELD SUPPORT CTR,Public,Office,333 7TH AVENUE ROOM 831,Manhattan,NY,10002,-73.992951,40.747621,No,No,Yes,No,No,No,No
2015-2016,2938,TRUE,02938,CFN # 511,Public,Office,333 7TH AVENUE   8TH FLOOR,Manhattan,NY,10002,-73.992951,40.747621,No,No,No,No,No,No,No
2015-2016,2939,TRUE,02939,CFN # 101,Public,Office,333 7TH AVENUE    7TH FLOOR,Manhattan,NY,10001,-73.992951,40.747621,No,No,No,No,No,No,No
2015-2016,2940,TRUE,02940,CFN # 102,Public,Office,333 7TH AVNUE  7TH FLOOR,Manhattan,NY,10002,-73.992951,40.747621,No,No,No,No,No,No,No
2015-2016,2941,TRUE,02941,OFF.OF TRAVEL TRAINING DIST 75,Public,Office,400 FIRST AVENUE,Manhattan,NY,10010,-73.978214,40.73707,No,No,Yes,No,No,No,No
2015-2016,2942,TRUE,02942,SCHOOL WELLNESS PROGRAMS,Public,Office,52 CHAMBERS STREET   ROOM 209,Manhattan,NY,10007,-74.005623,40.713747,No,No,No,No,No,No,No
2015-2016,2945,TRUE,02945,O.F.E.A.,Public,Office,49 CHAMBERS STREET  ROOM 503,Manhattan,NY,10007,-74.005371,40.71383,No,No,No,No,No,No,No
2015-2016,2946,TRUE,02946,LYFE PROGRAM OFFICE,Public,Office,500 8TH AVENUE  ROOM 1004,Manhattan,NY,10018,-73.992814,40.752905,No,No,Yes,No,No,No,No
2015-2016,2947,TRUE,02947,DIVISION OF SCHOOL SUPPORT,Public,Office,52 CHAMBERS STREET  ROOM 319,Manhattan,NY,,-74.005623,40.713747,No,No,Yes,No,No,No,No
